 1. 18243.7 0.257113 4690.69 
 2. 482.303 0.496902 4696.81 
 3. 211.972 0.457341 4709.05 
 4. 121.607 0.477434 4702.36 
 5. 82.2151 0.452541 4712.58 
 6. 56.1497 0.476838 4706.3 
 7. 42.0986 0.453736 4713.47 
 8. 30.905 0.478881 4708.71 
 9. 24.4461 0.455726 4713.67 
 10. 18.6939 0.481002 4710.2 
 11. 15.2691 0.457473 4713.65 
 12. 11.9747 0.482733 4711.15 
 13. 9.98336 0.458857 4713.58 
 14. 7.9599 0.484099 4711.77 
 15. 6.72853 0.459958 4713.5 
 16. 5.42654 0.485203 4712.19 
 17. 4.6325 0.460864 4713.43 
 18. 3.76751 0.486128 4712.48 
 19. 3.24011 0.461636 4713.37 
 20. 2.65212 0.486927 4712.68 
 21. 2.29417 0.462311 4713.32 
 22. 1.88754 0.487635 4712.82 
 23. 1.64056 0.462914 4713.29 
 24. 1.35554 0.488271 4712.92 
 25. 1.18288 0.46346 4713.26 
 26. 0.980921 0.48885 4712.99 
 27. 0.858911 0.463957 4713.24 
 28. 0.714501 0.489379 4713.04 
 29. 0.627502 0.464414 4713.22 
 30. 0.523439 0.489865 4713.07 
 31. 0.460921 0.464833 4713.21 
 32. 0.385424 0.490313 4713.1 
 33. 0.340192 0.46522 4713.2 
 34. 0.285094 0.490726 4713.12 
 35. 0.252171 0.465577 4713.19 
 36. 0.211746 0.491108 4713.13 
 37. 0.187652 0.465907 4713.19 
 38. 0.157852 0.491461 4713.14 
 39. 0.140134 0.466212 4713.19 
 40. 0.118071 0.491786 4713.15 
 41. 0.104985 0.466494 4713.18 
 42. 0.0885867 0.492087 4713.16 
 43. 0.0788821 0.466754 4713.18 
 44. 0.066651 0.492366 4713.16 
 45. 0.0594278 0.466994 4713.18 
 46. 0.0502752 0.492623 4713.16 
 47. 0.044881 0.467216 4713.18 
 48. 0.0380117 0.49286 4713.17 
 49. 0.0339708 0.467422 4713.18 
 50. 0.0288012 0.49308 4713.17 
 51. 0.0257657 0.467611 4713.17 
 52. 0.0218655 0.493283 4713.17 
 53. 0.0195792 0.467787 4713.17 
 54. 0.01663 0.49347 4713.17 
 55. 0.014904 0.467949 4713.17 
 56. 0.0126692 0.493643 4713.17 
 57. 0.0113632 0.468099 4713.17 
 58. 0.00966644 0.493804 4713.17 
 59. 0.00867629 0.468237 4713.17 
 60. 0.0073858 0.493952 4713.17 
 61. 0.0066337 0.468366 4713.17 
 62. 0.00565057 0.49409 4713.17 
 63. 0.00507831 0.468485 4713.17 
 64. 0.00432821 0.494217 4713.17 
 65. 0.0038921 0.468595 4713.17 
 66. 0.00331898 0.494335 4713.17 
 67. 0.00298614 0.468697 4713.17 
 68. 0.0025477 0.494445 4713.17 
 69. 0.00229333 0.468792 4713.17 
 70. 0.00195751 0.494547 4713.17 
 71. 0.00176286 0.468881 4713.17 
 72. 0.00150536 0.494642 4713.17 
 73. 0.00135625 0.468963 4713.17 
 74. 0.00115861 0.494731 4713.17 
 75. 0.00104425 0.46904 4713.17 
 76. 0.000892404 0.494813 4713.17 
 77. 0.000804618 0.469112 4713.17 
 78. 0.000687853 0.494891 4713.17 
 79. 0.000620401 0.469179 4713.17 
 80. 0.00053054 0.494963 4713.17 
 81. 0.000478667 0.469242 4713.17 
 82. 0.000409458 0.495031 4713.17 
 83. 0.000369534 0.469301 4713.17 
 84. 0.000316193 0.495094 4713.17 
 85. 0.000285443 0.469357 4713.17 
 86. 0.000244305 0.495154 4713.17 
 87. 0.000220604 0.469409 4713.17 
 88. 0.000188858 0.49521 4713.17 
 89. 0.000170578 0.469458 4713.17 
 90. 0.000146065 0.495264 4713.17 
 91. 0.000131958 0.469504 4713.17 
 92. 0.000113019 0.495314 4713.17 
 93. 0.000102126 0.469548 4713.17 
 94. 8.74876e-05 0.495361 4713.17 
 95. 7.90716e-05 0.469589 4713.17 
 96. 6.77509e-05 0.495406 4713.17 
 97. 6.12455e-05 0.469629 4713.17 
 98. 5.24868e-05 0.495449 4713.17 
 99. 4.74559e-05 0.469666 4713.17 
 100. 4.06764e-05 0.495489 4713.17 
 101. 3.6784e-05 0.469702 4713.17 
 102. 3.15343e-05 0.495528 4713.17 
 103. 2.85215e-05 0.469735 4713.17 
 104. 2.4455e-05 0.495564 4713.17 
 105. 2.21221e-05 0.469767 4713.17 
 106. 1.89708e-05 0.495599 4713.17 
 107. 1.71637e-05 0.469798 4713.17 
 108. 1.47209e-05 0.495633 4713.17 
 109. 1.33205e-05 0.469827 4713.17 
 110. 1.14263e-05 0.495664 4713.17 
 111. 1.03408e-05 0.469856 4713.17 
 112. 8.87141e-06 0.495695 4713.17 
 113. 8.02967e-06 0.469882 4713.17 
 114. 6.88959e-06 0.495724 4713.17 
 115. 6.23668e-06 0.469908 4713.17 
 116. 5.35182e-06 0.495752 4713.17 
 117. 4.84523e-06 0.469933 4713.17 
 118. 4.15827e-06 0.495779 4713.17 
 119. 3.7651e-06 0.469957 4713.17 
 120. 3.23164e-06 0.495805 4713.17 
 121. 2.92641e-06 0.469979 4713.17 
 122. 2.51205e-06 0.49583 4713.17 
 123. 2.27504e-06 0.470001 4713.17 
 124. 1.95311e-06 0.495854 4713.17 
 125. 1.76901e-06 0.470022 4713.17 
 126. 1.51884e-06 0.495877 4713.17 
 127. 1.37581e-06 0.470043 4713.17 
 128. 1.18136e-06 0.4959 4713.17 
 129. 1.07022e-06 0.470063 4713.17 
 130. 9.19039e-07 0.495921 4713.17 
