 -5.000000 0.000000 -0.005353 
 -4.950000 0.000000 0.003478 
 -4.900000 0.000000 0.005541 
 -4.850000 0.000000 0.003999 
 -4.800000 0.000000 0.000994 
 -4.750000 0.000000 -0.002113 
 -4.700000 0.000000 -0.004538 
 -4.650000 0.000000 -0.005916 
 -4.600000 0.000000 -0.006172 
 -4.550000 0.000000 -0.005420 
 -4.500000 0.000000 -0.003884 
 -4.450000 0.000000 -0.001838 
 -4.400000 0.000000 0.000432 
 -4.350000 0.000000 0.002665 
 -4.300000 0.000000 0.004638 
 -4.250000 0.000000 0.006179 
 -4.200000 0.000000 0.007175 
 -4.150000 0.000000 0.007563 
 -4.100000 0.000000 0.007337 
 -4.050000 0.000000 0.006532 
 -4.000000 0.000000 0.005222 
 -3.950000 0.000000 0.003507 
 -3.900000 0.000000 0.001507 
 -3.850000 0.000000 -0.000646 
 -3.800000 0.000001 -0.002821 
 -3.750000 0.000001 -0.004889 
 -3.700000 0.000001 -0.006734 
 -3.650000 0.000002 -0.008254 
 -3.600000 0.000002 -0.009367 
 -3.550000 0.000003 -0.010014 
 -3.500000 0.000005 -0.010160 
 -3.450000 0.000007 -0.009792 
 -3.400000 0.000010 -0.008923 
 -3.350000 0.000013 -0.007585 
 -3.300000 0.000019 -0.005832 
 -3.250000 0.000026 -0.003733 
 -3.200000 0.000036 -0.001373 
 -3.150000 0.000049 0.001155 
 -3.100000 0.000067 0.003751 
 -3.050000 0.000091 0.006312 
 -3.000000 0.000123 0.008738 
 -2.950000 0.000166 0.010933 
 -2.900000 0.000223 0.012809 
 -2.850000 0.000297 0.014290 
 -2.800000 0.000394 0.015317 
 -2.750000 0.000520 0.015844 
 -2.700000 0.000682 0.015848 
 -2.650000 0.000892 0.015322 
 -2.600000 0.001159 0.014285 
 -2.550000 0.001500 0.012775 
 -2.500000 0.001930 0.010852 
 -2.450000 0.002473 0.008597 
 -2.400000 0.003151 0.006114 
 -2.350000 0.003996 0.003522 
 -2.300000 0.005042 0.000959 
 -2.250000 0.006330 -0.001422 
 -2.200000 0.007907 -0.003457 
 -2.150000 0.009828 -0.004972 
 -2.100000 0.012155 -0.005785 
 -2.050000 0.014958 -0.005712 
 -2.000000 0.018316 -0.004568 
 -1.950000 0.022315 -0.002173 
 -1.900000 0.027052 0.001649 
 -1.850000 0.032631 0.007064 
 -1.800000 0.039164 0.014225 
 -1.750000 0.046771 0.023271 
 -1.700000 0.055576 0.034321 
 -1.650000 0.065710 0.047474 
 -1.600000 0.077305 0.062807 
 -1.550000 0.090491 0.080373 
 -1.500000 0.105399 0.100197 
 -1.450000 0.122151 0.122278 
 -1.400000 0.140858 0.146587 
 -1.350000 0.161621 0.173067 
 -1.300000 0.184520 0.201631 
 -1.250000 0.209611 0.232165 
 -1.200000 0.236928 0.264528 
 -1.150000 0.266468 0.298552 
 -1.100000 0.298197 0.334044 
 -1.050000 0.332040 0.370788 
 -1.000000 0.367879 0.408549 
 -0.950000 0.405555 0.447070 
 -0.900000 0.444858 0.486081 
 -0.850000 0.485537 0.525297 
 -0.800000 0.527292 0.564424 
 -0.750000 0.569783 0.603161 
 -0.700000 0.612626 0.641203 
 -0.650000 0.655406 0.678243 
 -0.600000 0.697676 0.713981 
 -0.550000 0.738968 0.748120 
 -0.500000 0.778801 0.780374 
 -0.450000 0.816686 0.810468 
 -0.400000 0.852144 0.838146 
 -0.350000 0.884706 0.863169 
 -0.300000 0.913931 0.885318 
 -0.250000 0.939413 0.904400 
 -0.200000 0.960789 0.920248 
 -0.150000 0.977751 0.932720 
 -0.100000 0.990050 0.941708 
 -0.050000 0.997503 0.947130 
 -0.000000 1.000000 0.948940 
 0.050000 0.997503 0.947120 
 0.100000 0.990050 0.941688 
 0.150000 0.977751 0.932691 
 0.200000 0.960789 0.920209 
 0.250000 0.939413 0.904353 
 0.300000 0.913931 0.885264 
 0.350000 0.884706 0.863108 
 0.400000 0.852144 0.838081 
 0.450000 0.816686 0.810399 
 0.500000 0.778801 0.780302 
 0.550000 0.738968 0.748047 
 0.600000 0.697676 0.713908 
 0.650000 0.655406 0.678172 
 0.700000 0.612626 0.641134 
 0.750000 0.569783 0.603097 
 0.800000 0.527292 0.564366 
 0.850000 0.485537 0.525245 
 0.900000 0.444858 0.486037 
 0.950000 0.405555 0.447034 
 1.000000 0.367879 0.408522 
 1.050000 0.332040 0.370770 
 1.100000 0.298197 0.334035 
 1.150000 0.266468 0.298553 
 1.200000 0.236928 0.264539 
 1.250000 0.209611 0.232185 
 1.300000 0.184520 0.201659 
 1.350000 0.161621 0.173103 
 1.400000 0.140858 0.146630 
 1.450000 0.122151 0.122326 
 1.500000 0.105399 0.100250 
 1.550000 0.090491 0.080429 
 1.600000 0.077305 0.062866 
 1.650000 0.065710 0.047533 
 1.700000 0.055576 0.034379 
 1.750000 0.046771 0.023327 
 1.800000 0.039164 0.014278 
 1.850000 0.032631 0.007112 
 1.900000 0.027052 0.001691 
