 -5.000000 0.000000 0.000000 
 -4.950000 0.000000 0.837257 
 -4.900000 0.000000 1.450331 
 -4.850000 0.000000 1.875766 
 -4.800000 0.000000 2.145813 
 -4.750000 0.000000 2.288806 
 -4.700000 0.000000 2.329520 
 -4.650000 0.000000 2.289501 
 -4.600000 0.000000 2.187369 
 -4.550000 0.000000 2.039108 
 -4.500000 0.000000 1.858330 
 -4.450000 0.000000 1.656521 
 -4.400000 0.000000 1.443266 
 -4.350000 0.000000 1.226460 
 -4.300000 0.000000 1.012502 
 -4.250000 0.000000 0.806470 
 -4.200000 0.000000 0.612287 
 -4.150000 0.000000 0.432867 
 -4.100000 0.000000 0.270255 
 -4.050000 0.000000 0.125746 
 -4.000000 0.000000 0.000000 
 -3.950000 0.000000 -0.106855 
 -3.900000 0.000000 -0.195135 
 -3.850000 0.000000 -0.265513 
 -3.800000 0.000001 -0.318951 
 -3.750000 0.000001 -0.356628 
 -3.700000 0.000001 -0.379889 
 -3.650000 0.000002 -0.390189 
 -3.600000 0.000002 -0.389049 
 -3.550000 0.000003 -0.378022 
 -3.500000 0.000005 -0.358654 
 -3.450000 0.000007 -0.332458 
 -3.400000 0.000010 -0.300895 
 -3.350000 0.000013 -0.265348 
 -3.300000 0.000019 -0.227111 
 -3.250000 0.000026 -0.187375 
 -3.200000 0.000036 -0.147220 
 -3.150000 0.000049 -0.107611 
 -3.100000 0.000067 -0.069389 
 -3.050000 0.000091 -0.033278 
 -3.000000 0.000123 0.000123 
 -2.950000 0.000166 0.030334 
 -2.900000 0.000223 0.056987 
 -2.850000 0.000297 0.079826 
 -2.800000 0.000394 0.098700 
 -2.750000 0.000520 0.113553 
 -2.700000 0.000682 0.124421 
 -2.650000 0.000892 0.131420 
 -2.600000 0.001159 0.134738 
 -2.550000 0.001500 0.134630 
 -2.500000 0.001930 0.131405 
 -2.450000 0.002473 0.125418 
 -2.400000 0.003151 0.117065 
 -2.350000 0.003996 0.106768 
 -2.300000 0.005042 0.094971 
 -2.250000 0.006330 0.082132 
 -2.200000 0.007907 0.068714 
 -2.150000 0.009828 0.055179 
 -2.100000 0.012155 0.041979 
 -2.050000 0.014958 0.029552 
 -2.000000 0.018316 0.018316 
 -1.950000 0.022315 0.008663 
 -1.900000 0.027052 0.000958 
 -1.850000 0.032631 -0.004473 
 -1.800000 0.039164 -0.007338 
 -1.750000 0.046771 -0.007384 
 -1.700000 0.055576 -0.004403 
 -1.650000 0.065710 0.001771 
 -1.600000 0.077305 0.011259 
 -1.550000 0.090491 0.024136 
 -1.500000 0.105399 0.040431 
 -1.450000 0.122151 0.060131 
 -1.400000 0.140858 0.083177 
 -1.350000 0.161621 0.109466 
 -1.300000 0.184520 0.138857 
 -1.250000 0.209611 0.171170 
 -1.200000 0.236928 0.206187 
 -1.150000 0.266468 0.243660 
 -1.100000 0.298197 0.283307 
 -1.050000 0.332040 0.324824 
 -1.000000 0.367879 0.367879 
 -0.950000 0.405555 0.412125 
 -0.900000 0.444858 0.457195 
 -0.850000 0.485537 0.502712 
 -0.800000 0.527292 0.548293 
 -0.750000 0.569783 0.593549 
 -0.700000 0.612626 0.638090 
 -0.650000 0.655406 0.681533 
 -0.600000 0.697676 0.723501 
 -0.550000 0.738968 0.763627 
 -0.500000 0.778801 0.801562 
 -0.450000 0.816686 0.836974 
 -0.400000 0.852144 0.869551 
 -0.350000 0.884706 0.899007 
 -0.300000 0.913931 0.925083 
 -0.250000 0.939413 0.947549 
 -0.200000 0.960789 0.966208 
 -0.150000 0.977751 0.980893 
 -0.100000 0.990050 0.991477 
 -0.050000 0.997503 0.997864 
 -0.000000 1.000000 1.000000 
 0.050000 0.997503 0.997864 
 0.100000 0.990050 0.991477 
 0.150000 0.977751 0.980893 
 0.200000 0.960789 0.966208 
 0.250000 0.939413 0.947549 
 0.300000 0.913931 0.925083 
 0.350000 0.884706 0.899007 
 0.400000 0.852144 0.869551 
 0.450000 0.816686 0.836974 
 0.500000 0.778801 0.801562 
 0.550000 0.738968 0.763627 
 0.600000 0.697676 0.723501 
 0.650000 0.655406 0.681533 
 0.700000 0.612626 0.638090 
 0.750000 0.569783 0.593549 
 0.800000 0.527292 0.548293 
 0.850000 0.485537 0.502712 
 0.900000 0.444858 0.457195 
 0.950000 0.405555 0.412125 
 1.000000 0.367879 0.367879 
 1.050000 0.332040 0.324824 
 1.100000 0.298197 0.283307 
 1.150000 0.266468 0.243660 
 1.200000 0.236928 0.206187 
 1.250000 0.209611 0.171170 
 1.300000 0.184520 0.138857 
 1.350000 0.161621 0.109466 
 1.400000 0.140858 0.083177 
 1.450000 0.122151 0.060131 
 1.500000 0.105399 0.040431 
 1.550000 0.090491 0.024136 
 1.600000 0.077305 0.011259 
 1.650000 0.065710 0.001771 
 1.700000 0.055576 -0.004403 
 1.750000 0.046771 -0.007384 
 1.800000 0.039164 -0.007338 
 1.850000 0.032631 -0.004473 
 1.900000 0.027052 0.000958 
 1.950000 0.022315 0.008663 
 2.000000 0.018316 0.018316 
 2.050000 0.014958 0.029552 
 2.100000 0.012155 0.041979 
 2.150000 0.009828 0.055179 
 2.200000 0.007907 0.068714 
 2.250000 0.006330 0.082132 
 2.300000 0.005042 0.094971 
 2.350000 0.003996 0.106768 
 2.400000 0.003151 0.117065 
 2.450000 0.002473 0.125418 
 2.500000 0.001930 0.131405 
 2.550000 0.001500 0.134630 
 2.600000 0.001159 0.134738 
 2.650000 0.000892 0.131420 
 2.700000 0.000682 0.124421 
 2.750000 0.000520 0.113553 
 2.800000 0.000394 0.098700 
 2.850000 0.000297 0.079826 
 2.900000 0.000223 0.056987 
 2.950000 0.000166 0.030334 
 3.000000 0.000123 0.000123 
 3.050000 0.000091 -0.033278 
 3.100000 0.000067 -0.069389 
 3.150000 0.000049 -0.107611 
 3.200000 0.000036 -0.147220 
 3.250000 0.000026 -0.187375 
 3.300000 0.000019 -0.227111 
 3.350000 0.000013 -0.265348 
 3.400000 0.000010 -0.300895 
 3.450000 0.000007 -0.332458 
 3.500000 0.000005 -0.358654 
 3.550000 0.000003 -0.378022 
 3.600000 0.000002 -0.389049 
 3.650000 0.000002 -0.390189 
 3.700000 0.000001 -0.379889 
 3.750000 0.000001 -0.356628 
 3.800000 0.000001 -0.318951 
 3.850000 0.000000 -0.265513 
 3.900000 0.000000 -0.195135 
 3.950000 0.000000 -0.106855 
 4.000000 0.000000 0.000000 
 4.050000 0.000000 0.125746 
 4.100000 0.000000 0.270255 
 4.150000 0.000000 0.432867 
 4.200000 0.000000 0.612287 
 4.250000 0.000000 0.806470 
 4.300000 0.000000 1.012502 
 4.350000 0.000000 1.226460 
 4.400000 0.000000 1.443266 
 4.450000 0.000000 1.656521 
 4.500000 0.000000 1.858330 
 4.550000 0.000000 2.039108 
 4.600000 0.000000 2.187369 
 4.650000 0.000000 2.289501 
 4.700000 0.000000 2.329520 
 4.750000 0.000000 2.288806 
 4.800000 0.000000 2.145813 
