 -5.000000 0.000000 0.002801 
 -4.950000 0.000000 -0.002774 
 -4.900000 0.000000 -0.001377 
 -4.850000 0.000000 0.001223 
 -4.800000 0.000000 0.002725 
 -4.750000 0.000000 0.002685 
 -4.700000 0.000000 0.001510 
 -4.650000 0.000000 -0.000142 
 -4.600000 0.000000 -0.001675 
 -4.550000 0.000000 -0.002687 
 -4.500000 0.000000 -0.003001 
 -4.450000 0.000000 -0.002632 
 -4.400000 0.000000 -0.001730 
 -4.350000 0.000000 -0.000519 
 -4.300000 0.000000 0.000762 
 -4.250000 0.000000 0.001896 
 -4.200000 0.000000 0.002718 
 -4.150000 0.000000 0.003131 
 -4.100000 0.000000 0.003103 
 -4.050000 0.000000 0.002664 
 -4.000000 0.000000 0.001892 
 -3.950000 0.000000 0.000897 
 -3.900000 0.000000 -0.000197 
 -3.850000 0.000000 -0.001263 
 -3.800000 0.000001 -0.002190 
 -3.750000 0.000001 -0.002887 
 -3.700000 0.000001 -0.003294 
 -3.650000 0.000002 -0.003382 
 -3.600000 0.000002 -0.003153 
 -3.550000 0.000003 -0.002637 
 -3.500000 0.000005 -0.001887 
 -3.450000 0.000007 -0.000974 
 -3.400000 0.000010 0.000022 
 -3.350000 0.000013 0.001019 
 -3.300000 0.000019 0.001938 
 -3.250000 0.000026 0.002711 
 -3.200000 0.000036 0.003284 
 -3.150000 0.000049 0.003619 
 -3.100000 0.000067 0.003699 
 -3.050000 0.000091 0.003526 
 -3.000000 0.000123 0.003120 
 -2.950000 0.000166 0.002518 
 -2.900000 0.000223 0.001770 
 -2.850000 0.000297 0.000936 
 -2.800000 0.000394 0.000082 
 -2.750000 0.000520 -0.000723 
 -2.700000 0.000682 -0.001413 
 -2.650000 0.000892 -0.001927 
 -2.600000 0.001159 -0.002208 
 -2.550000 0.001500 -0.002213 
 -2.500000 0.001930 -0.001906 
 -2.450000 0.002473 -0.001261 
 -2.400000 0.003151 -0.000263 
 -2.350000 0.003996 0.001096 
 -2.300000 0.005042 0.002819 
 -2.250000 0.006330 0.004904 
 -2.200000 0.007907 0.007354 
 -2.150000 0.009828 0.010171 
 -2.100000 0.012155 0.013369 
 -2.050000 0.014958 0.016969 
 -2.000000 0.018316 0.021008 
 -1.950000 0.022315 0.025539 
 -1.900000 0.027052 0.030631 
 -1.850000 0.032631 0.036375 
 -1.800000 0.039164 0.042878 
 -1.750000 0.046771 0.050265 
 -1.700000 0.055576 0.058678 
 -1.650000 0.065710 0.068273 
 -1.600000 0.077305 0.079213 
 -1.550000 0.090491 0.091668 
 -1.500000 0.105399 0.105807 
 -1.450000 0.122151 0.121795 
 -1.400000 0.140858 0.139782 
 -1.350000 0.161621 0.159905 
 -1.300000 0.184520 0.182273 
 -1.250000 0.209611 0.206966 
 -1.200000 0.236928 0.234031 
 -1.150000 0.266468 0.263473 
 -1.100000 0.298197 0.295253 
 -1.050000 0.332040 0.329286 
 -1.000000 0.367879 0.365435 
 -0.950000 0.405555 0.403516 
 -0.900000 0.444858 0.443293 
 -0.850000 0.485537 0.484482 
 -0.800000 0.527292 0.526754 
 -0.750000 0.569783 0.569736 
 -0.700000 0.612626 0.613021 
 -0.650000 0.655406 0.656170 
 -0.600000 0.697676 0.698723 
 -0.550000 0.738968 0.740202 
 -0.500000 0.778801 0.780124 
 -0.450000 0.816686 0.818008 
 -0.400000 0.852144 0.853382 
 -0.350000 0.884706 0.885796 
 -0.300000 0.913931 0.914830 
 -0.250000 0.939413 0.940098 
 -0.200000 0.960789 0.961260 
 -0.150000 0.977751 0.978031 
 -0.100000 0.990050 0.990178 
 -0.050000 0.997503 0.997536 
 -0.000000 1.000000 1.000000 
 0.050000 0.997503 0.997537 
 0.100000 0.990050 0.990182 
 0.150000 0.977751 0.978036 
 0.200000 0.960789 0.961268 
 0.250000 0.939413 0.940106 
 0.300000 0.913931 0.914839 
 0.350000 0.884706 0.885806 
 0.400000 0.852144 0.853392 
 0.450000 0.816686 0.818018 
 0.500000 0.778801 0.780134 
 0.550000 0.738968 0.740212 
 0.600000 0.697676 0.698731 
 0.650000 0.655406 0.656177 
 0.700000 0.612626 0.613026 
 0.750000 0.569783 0.569740 
 0.800000 0.527292 0.526756 
 0.850000 0.485537 0.484483 
 0.900000 0.444858 0.443292 
 0.950000 0.405555 0.403513 
 1.000000 0.367879 0.365430 
 1.050000 0.332040 0.329279 
 1.100000 0.298197 0.295246 
 1.150000 0.266468 0.263464 
 1.200000 0.236928 0.234022 
 1.250000 0.209611 0.206957 
 1.300000 0.184520 0.182263 
 1.350000 0.161621 0.159896 
 1.400000 0.140858 0.139774 
 1.450000 0.122151 0.121787 
 1.500000 0.105399 0.105801 
 1.550000 0.090491 0.091663 
 1.600000 0.077305 0.079210 
 1.650000 0.065710 0.068272 
 1.700000 0.055576 0.058679 
 1.750000 0.046771 0.050267 
 1.800000 0.039164 0.042882 
 1.850000 0.032631 0.036381 
 1.900000 0.027052 0.030638 
 1.950000 0.022315 0.025546 
 2.000000 0.018316 0.021016 
 2.050000 0.014958 0.016977 
 2.100000 0.012155 0.013377 
 2.150000 0.009828 0.010179 
