4 1 0.348993 0.644295
4 2 0.334597 1.202407
4 3 0.195404 0.755296
4 4 0.097839 1.121559
4 5 0.023639 0.975116
4 6 -0.000215 1.001485
4 7 0.000002 1.000001
4 8 -0.000000 1.000000
4 9 -0.000000 1.000000
4 10 0.000000 1.000000
4 11 -0.000000 1.000000
4 12 -0.000000 1.000000
4 13 -0.000000 1.000000
4 14 -0.000000 1.000000
4 15 -0.000000 1.000000
4 16 -0.000000 1.000000
4 17 -0.000000 1.000000
4 18 -0.000000 1.000000
4 19 -0.000000 1.000000
4 20 -0.000000 1.000000
3 1 1.405405 0.432432
3 2 0.901043 1.202446
3 3 0.994036 1.015878
3 4 0.999986 1.000102
3 5 1.000000 1.000000
3 6 1.000000 1.000000
3 7 1.000000 1.000000
3 8 1.000000 1.000000
3 9 1.000000 1.000000
3 10 1.000000 1.000000
3 11 1.000000 1.000000
3 12 1.000000 1.000000
3 13 1.000000 1.000000
3 14 1.000000 1.000000
3 15 1.000000 1.000000
3 16 1.000000 1.000000
3 17 1.000000 1.000000
3 18 1.000000 1.000000
3 19 1.000000 1.000000
3 20 1.000000 1.000000
2 1 1.333333 -2.666667
2 2 -1.973333 -0.853333
2 3 -0.598915 -2.323765
2 4 -0.982758 -3.135990
2 5 -0.997011 -3.001025
2 6 -1.000001 -2.999998
2 7 -1.000000 -3.000000
2 8 -1.000000 -3.000000
2 9 -1.000000 -3.000000
2 10 -1.000000 -3.000000
2 11 -1.000000 -3.000000
2 12 -1.000000 -3.000000
2 13 -1.000000 -3.000000
2 14 -1.000000 -3.000000
2 15 -1.000000 -3.000000
2 16 -1.000000 -3.000000
2 17 -1.000000 -3.000000
2 18 -1.000000 -3.000000
2 19 -1.000000 -3.000000
2 20 -1.000000 -3.000000
1 1 4.000000 0.000000
1 2 4.000000 0.000000
1 3 4.000000 0.000000
1 4 4.000000 0.000000
1 5 4.000000 0.000000
1 6 4.000000 0.000000
1 7 4.000000 0.000000
1 8 4.000000 0.000000
1 9 4.000000 0.000000
1 10 4.000000 0.000000
1 11 4.000000 0.000000
1 12 4.000000 0.000000
1 13 4.000000 0.000000
1 14 4.000000 0.000000
1 15 4.000000 0.000000
1 16 4.000000 0.000000
1 17 4.000000 0.000000
1 18 4.000000 0.000000
1 19 4.000000 0.000000
1 20 4.000000 0.000000
