36  0.068222  0.102062  -0.002755  -0.038774  -0.064356  0.065721 
37  0.069252  0.102182  0.001725  -0.045348  -0.062682  0.059011 
38  0.070240  0.102182  0.006198  -0.051681  -0.060354  0.051563 
39  0.071187  0.102064  0.010646  -0.057746  -0.057417  0.043490 
40  0.072091  0.101833  0.015055  -0.063522  -0.053919  0.034909 
41  0.072956  0.101493  0.019409  -0.068991  -0.049912  0.025931 
42  0.073781  0.101048  0.023694  -0.074137  -0.045448  0.016669 
43  0.074568  0.100501  0.027899  -0.078948  -0.040583  0.007231 
44  0.075318  0.099857  0.032012  -0.083414  -0.035372  -0.002281 
45  0.076030  0.099120  0.036024  -0.087530  -0.029871  -0.011770 
46  0.076707  0.098293  0.039926  -0.091290  -0.024132  -0.021147 
47  0.077350  0.097381  0.043711  -0.094692  -0.018209  -0.030331 
48  0.077958  0.096388  0.047371  -0.097738  -0.012152  -0.039247 
49  0.078534  0.095317  0.050903  -0.100430  -0.006009  -0.047830 
50  0.079079  0.094173  0.054300  -0.102772  0.000175  -0.056022 
51  0.079593  0.092958  0.057561  -0.104769  0.006358  -0.063775 
52  0.080077  0.091677  0.060683  -0.106429  0.012501  -0.071048 
53  0.080533  0.090334  0.063664  -0.107761  0.018568  -0.077807 
54  0.080961  0.088931  0.066503  -0.108775  0.024529  -0.084027 
55  0.081363  0.087473  0.069201  -0.109480  0.030353  -0.089691 
56  0.081740  0.085962  0.071758  -0.109890  0.036018  -0.094786 
57  0.082092  0.084401  0.074175  -0.110014  0.041500  -0.099306 
58  0.082421  0.082795  0.076454  -0.109868  0.046782  -0.103252 
59  0.082727  0.081145  0.078598  -0.109462  0.051849  -0.106629 
60  0.083012  0.079455  0.080609  -0.108811  0.056689  -0.109445 
61  0.083276  0.077727  0.082491  -0.107928  0.061292  -0.111715 
62  0.083521  0.075964  0.084247  -0.106826  0.065653  -0.113454 
63  0.083748  0.074169  0.085882  -0.105519  0.069767  -0.114683 
64  0.083956  0.072344  0.087398  -0.104020  0.073633  -0.115422 
65  0.084148  0.070491  0.088801  -0.102341  0.077252  -0.115695 
66  0.084325  0.068612  0.090096  -0.100495  0.080624  -0.115527 
67  0.084486  0.066711  0.091286  -0.098496  0.083755  -0.114943 
68  0.084633  0.064788  0.092378  -0.096354  0.086649  -0.113971 
69  0.084767  0.062845  0.093374  -0.094081  0.089314  -0.112637 
70  0.084889  0.060885  0.094282  -0.091689  0.091757  -0.110966 
71  0.084999  0.058909  0.095105  -0.089187  0.093986  -0.108987 
72  0.085098  0.056918  0.095849  -0.086586  0.096012  -0.106723 
73  0.085187  0.054914  0.096517  -0.083896  0.097843  -0.104202 
74  0.085266  0.052898  0.097117  -0.081125  0.099491  -0.101445 
75  0.085336  0.050872  0.097651  -0.078282  0.100965  -0.098477 
76  0.085399  0.048837  0.098125  -0.075374  0.102278  -0.095320 
77  0.085454  0.046793  0.098543  -0.072410  0.103440  -0.091993 
78  0.085502  0.044743  0.098909  -0.069395  0.104461  -0.088518 
79  0.085544  0.042686  0.099229  -0.066337  0.105354  -0.084911 
80  0.085580  0.040623  0.099505  -0.063240  0.106128  -0.081190 
81  0.085612  0.038556  0.099743  -0.060110  0.106794  -0.077369 
82  0.085638  0.036485  0.099945  -0.056952  0.107362  -0.073464 
83  0.085660  0.034410  0.100116  -0.053771  0.107842  -0.069486 
84  0.085679  0.032333  0.100258  -0.050569  0.108244  -0.065448 
85  0.085695  0.030253  0.100376  -0.047350  0.108575  -0.061359 
86  0.085707  0.028171  0.100472  -0.044118  0.108846  -0.057229 
87  0.085717  0.026088  0.100549  -0.040875  0.109063  -0.053065 
88  0.085725  0.024004  0.100610  -0.037623  0.109235  -0.048874 
89  0.085731  0.021918  0.100657  -0.034364  0.109367  -0.044663 
90  0.085736  0.019832  0.100692  -0.031100  0.109468  -0.040435 
91  0.085739  0.017745  0.100718  -0.027831  0.109541  -0.036196 
92  0.085742  0.015658  0.100737  -0.024561  0.109593  -0.031948 
93  0.085743  0.013571  0.100749  -0.021288  0.109629  -0.027695 
94  0.085744  0.011483  0.100757  -0.018014  0.109651  -0.023437 
95  0.085745  0.009395  0.100762  -0.014739  0.109665  -0.019178 
96  0.085745  0.007307  0.100765  -0.011464  0.109672  -0.014917 
97  0.085745  0.005220  0.100766  -0.008189  0.109676  -0.010655 
98  0.085746  0.003132  0.100766  -0.004913  0.109677  -0.006393 
99  0.085746  0.001044  0.100766  -0.001638  0.109677  -0.002131 
100  0.085746  -0.001044  0.100766  0.001638  0.109677  0.002131 
101  0.085746  -0.003132  0.100766  0.004913  0.109677  0.006393 
102  0.085745  -0.005220  0.100766  0.008189  0.109676  0.010655 
103  0.085745  -0.007307  0.100765  0.011464  0.109672  0.014917 
104  0.085745  -0.009395  0.100762  0.014739  0.109665  0.019178 
105  0.085744  -0.011483  0.100757  0.018014  0.109651  0.023437 
106  0.085743  -0.013571  0.100749  0.021288  0.109629  0.027695 
107  0.085742  -0.015658  0.100737  0.024561  0.109593  0.031948 
108  0.085739  -0.017745  0.100718  0.027831  0.109541  0.036196 
109  0.085736  -0.019832  0.100692  0.031100  0.109468  0.040435 
110  0.085731  -0.021918  0.100657  0.034364  0.109367  0.044663 
111  0.085725  -0.024004  0.100610  0.037623  0.109235  0.048874 
112  0.085717  -0.026088  0.100549  0.040875  0.109063  0.053065 
113  0.085707  -0.028171  0.100472  0.044118  0.108846  0.057229 
114  0.085695  -0.030253  0.100376  0.047350  0.108575  0.061359 
115  0.085679  -0.032333  0.100258  0.050569  0.108244  0.065448 
116  0.085660  -0.034410  0.100116  0.053771  0.107842  0.069486 
117  0.085638  -0.036485  0.099945  0.056952  0.107362  0.073464 
118  0.085612  -0.038556  0.099743  0.060110  0.106794  0.077369 
119  0.085580  -0.040623  0.099505  0.063240  0.106128  0.081190 
120  0.085544  -0.042686  0.099229  0.066337  0.105354  0.084911 
121  0.085502  -0.044743  0.098909  0.069395  0.104461  0.088518 
122  0.085454  -0.046793  0.098543  0.072410  0.103440  0.091993 
123  0.085399  -0.048837  0.098125  0.075374  0.102278  0.095320 
124  0.085336  -0.050872  0.097651  0.078282  0.100965  0.098477 
125  0.085266  -0.052898  0.097117  0.081125  0.099491  0.101445 
126  0.085187  -0.054914  0.096517  0.083896  0.097843  0.104202 
127  0.085098  -0.056918  0.095849  0.086586  0.096012  0.106723 
128  0.084999  -0.058909  0.095105  0.089187  0.093986  0.108987 
129  0.084889  -0.060885  0.094282  0.091689  0.091757  0.110966 
130  0.084767  -0.062845  0.093374  0.094081  0.089314  0.112637 
131  0.084633  -0.064788  0.092378  0.096354  0.086649  0.113971 
132  0.084486  -0.066711  0.091286  0.098496  0.083755  0.114943 
133  0.084325  -0.068612  0.090096  0.100495  0.080624  0.115527 
134  0.084148  -0.070491  0.088801  0.102341  0.077252  0.115695 
135  0.083956  -0.072344  0.087398  0.104020  0.073633  0.115422 
136  0.083748  -0.074169  0.085882  0.105519  0.069767  0.114683 
137  0.083521  -0.075964  0.084247  0.106826  0.065653  0.113454 
138  0.083276  -0.077727  0.082491  0.107928  0.061292  0.111715 
139  0.083012  -0.079455  0.080609  0.108811  0.056689  0.109445 
140  0.082727  -0.081145  0.078598  0.109462  0.051849  0.106629 
141  0.082421  -0.082795  0.076454  0.109868  0.046782  0.103252 
142  0.082092  -0.084401  0.074175  0.110014  0.041500  0.099306 
143  0.081740  -0.085962  0.071758  0.109890  0.036018  0.094786 
144  0.081363  -0.087473  0.069201  0.109480  0.030353  0.089691 
145  0.080961  -0.088931  0.066503  0.108775  0.024529  0.084027 
146  0.080533  -0.090334  0.063664  0.107761  0.018568  0.077807 
147  0.080077  -0.091677  0.060683  0.106429  0.012501  0.071048 
148  0.079593  -0.092958  0.057561  0.104769  0.006358  0.063775 
149  0.079079  -0.094173  0.054300  0.102772  0.000175  0.056022 
150  0.078534  -0.095317  0.050903  0.100430  -0.006009  0.047830 
151  0.077958  -0.096388  0.047371  0.097738  -0.012152  0.039247 
152  0.077350  -0.097381  0.043711  0.094692  -0.018209  0.030331 
153  0.076707  -0.098293  0.039926  0.091290  -0.024132  0.021147 
154  0.076030  -0.099120  0.036024  0.087530  -0.029871  0.011770 
155  0.075318  -0.099857  0.032012  0.083414  -0.035372  0.002281 
156  0.074568  -0.100501  0.027899  0.078948  -0.040583  -0.007231 
157  0.073781  -0.101048  0.023694  0.074137  -0.045448  -0.016669 
158  0.072956  -0.101493  0.019409  0.068991  -0.049912  -0.025931 
159  0.072091  -0.101833  0.015055  0.063522  -0.053919  -0.034909 
160  0.071187  -0.102064  0.010646  0.057746  -0.057417  -0.043490 
161  0.070240  -0.102182  0.006198  0.051681  -0.060354  -0.051563 
162  0.069252  -0.102182  0.001725  0.045348  -0.062682  -0.059011 
163  0.068222  -0.102062  -0.002755  0.038774  -0.064356  -0.065721 
164  0.067148  -0.101816  -0.007223  0.031986  -0.065337  -0.071582 
165  0.066030  -0.101442  -0.011661  0.025016  -0.065592  -0.076491 
166  0.064867  -0.100937  -0.016047  0.017899  -0.065096  -0.080349 
167  0.063659  -0.100296  -0.020360  0.010674  -0.063832  -0.083069 
168  0.062405  -0.099516  -0.024577  0.003383  -0.061791  -0.084578 
169  0.061105  -0.098595  -0.028676  -0.003930  -0.058976  -0.084816 
170  0.059758  -0.097529  -0.032633  -0.011217  -0.055401  -0.083743 
171  0.058365  -0.096317  -0.036423  -0.018428  -0.051090  -0.081338 
172  0.056924  -0.094955  -0.040021  -0.025510  -0.046083  -0.077601 
173  0.055436  -0.093442  -0.043403  -0.032409  -0.040428  -0.072559 
174  0.053901  -0.091776  -0.046544  -0.039068  -0.034191  -0.066262 
175  0.052319  -0.089955  -0.049420  -0.045432  -0.027447  -0.058788 
176  0.050690  -0.087979  -0.052005  -0.051441  -0.020285  -0.050242 
177  0.049014  -0.085847  -0.054278  -0.057039  -0.012807  -0.040754 
178  0.047291  -0.083559  -0.056216  -0.062168  -0.005123  -0.030482 
179  0.045523  -0.081114  -0.057797  -0.066774  0.002645  -0.019609 
180  0.043709  -0.078515  -0.059003  -0.070804  0.010369  -0.008340 
181  0.041851  -0.075760  -0.059816  -0.074206  0.017913  0.003103 
182  0.039948  -0.072854  -0.060220  -0.076934  0.025139  0.014479 
183  0.038003  -0.069797  -0.060203  -0.078947  0.031909  0.025540 
184  0.036016  -0.066592  -0.059754  -0.080208  0.038085  0.036031 
185  0.033988  -0.063244  -0.058867  -0.080686  0.043535  0.045699 
186  0.031921  -0.059755  -0.057537  -0.080357  0.048135  0.054297 
187  0.029817  -0.056130  -0.055765  -0.079208  0.051774  0.061595 
188  0.027676  -0.052376  -0.053553  -0.077229  0.054355  0.067383 
189  0.025502  -0.048497  -0.050911  -0.074424  0.055800  0.071482 
190  0.023295  -0.044500  -0.047849  -0.070803  0.056051  0.073749 
191  0.021058  -0.040393  -0.044384  -0.066391  0.055077  0.074082 
192  0.018793  -0.036183  -0.040537  -0.061219  0.052872  0.072429 
193  0.016502  -0.031879  -0.036334  -0.055330  0.049459  0.068793 
194  0.014189  -0.027491  -0.031804  -0.048781  0.044893  0.063233 
195  0.011857  -0.023029  -0.026982  -0.041637  0.039256  0.055864 
196  0.009506  -0.018503  -0.021906  -0.033973  0.032663  0.046865 
197  0.007142  -0.013924  -0.016622  -0.025877  0.025258  0.036469 
198  0.004768  -0.009306  -0.011175  -0.017445  0.017213  0.024964 
199  0.002386  -0.004660  -0.005616  -0.008782  0.008722  0.012683 
