34  0.051887  0.088630  0.099504  -0.081337  0.039430  -0.013986 
35  0.053212  0.090017  0.099066  -0.077570  0.032156  -0.023173 
36  0.054524  0.091316  0.098411  -0.073500  0.024686  -0.032156 
37  0.055823  0.092526  0.097539  -0.069143  0.017066  -0.040857 
38  0.057108  0.093646  0.096452  -0.064516  0.009341  -0.049199 
39  0.058380  0.094674  0.095154  -0.059637  0.001559  -0.057108 
40  0.059637  0.095610  0.093646  -0.054524  -0.006232  -0.064516 
41  0.060879  0.096452  0.091933  -0.049199  -0.013986  -0.071357 
42  0.062107  0.097200  0.090017  -0.043681  -0.021653  -0.077570 
43  0.063319  0.097853  0.087903  -0.037993  -0.029189  -0.083102 
44  0.064516  0.098411  0.085597  -0.032156  -0.036547  -0.087903 
45  0.065697  0.098872  0.083102  -0.026194  -0.043681  -0.091933 
46  0.066862  0.099237  0.080424  -0.020129  -0.050549  -0.095154 
47  0.068011  0.099504  0.077570  -0.013986  -0.057108  -0.097539 
48  0.069143  0.099675  0.074545  -0.007788  -0.063319  -0.099066 
49  0.070258  0.099748  0.071357  -0.001559  -0.069143  -0.099724 
50  0.071357  0.099724  0.068011  0.004676  -0.074545  -0.099504 
51  0.072437  0.099602  0.064516  0.010892  -0.079492  -0.098411 
52  0.073500  0.099383  0.060879  0.017066  -0.083954  -0.096452 
53  0.074545  0.099066  0.057108  0.023173  -0.087903  -0.093646 
54  0.075572  0.098653  0.053212  0.029189  -0.091316  -0.090017 
55  0.076580  0.098144  0.049199  0.035092  -0.094172  -0.085597 
56  0.077570  0.097539  0.045077  0.040857  -0.096452  -0.080424 
57  0.078541  0.096838  0.040857  0.046463  -0.098144  -0.074545 
58  0.079492  0.096043  0.036547  0.051887  -0.099237  -0.068011 
59  0.080424  0.095154  0.032156  0.057108  -0.099724  -0.060879 
60  0.081337  0.094172  0.027695  0.062107  -0.099602  -0.053212 
61  0.082229  0.093098  0.023173  0.066862  -0.098872  -0.045077 
62  0.083102  0.091933  0.018600  0.071357  -0.097539  -0.036547 
63  0.083954  0.090678  0.013986  0.075572  -0.095610  -0.027695 
64  0.084786  0.089334  0.009341  0.079492  -0.093098  -0.018600 
65  0.085597  0.087903  0.004676  0.083102  -0.090017  -0.009341 
66  0.086387  0.086387  0.000000  0.086387  -0.086387  -0.000000 
67  0.087156  0.084786  -0.004676  0.089334  -0.082229  0.009341 
68  0.087903  0.083102  -0.009341  0.091933  -0.077570  0.018600 
69  0.088630  0.081337  -0.013986  0.094172  -0.072437  0.027695 
70  0.089334  0.079492  -0.018600  0.096043  -0.066862  0.036547 
71  0.090017  0.077570  -0.023173  0.097539  -0.060879  0.045077 
72  0.090678  0.075572  -0.027695  0.098653  -0.054524  0.053212 
73  0.091316  0.073500  -0.032156  0.099383  -0.047837  0.060879 
74  0.091933  0.071357  -0.036547  0.099724  -0.040857  0.068011 
75  0.092526  0.069143  -0.040857  0.099675  -0.033628  0.074545 
76  0.093098  0.066862  -0.045077  0.099237  -0.026194  0.080424 
77  0.093646  0.064516  -0.049199  0.098411  -0.018600  0.085597 
78  0.094172  0.062107  -0.053212  0.097200  -0.010892  0.090017 
79  0.094674  0.059637  -0.057108  0.095610  -0.003118  0.093646 
80  0.095154  0.057108  -0.060879  0.093646  0.004676  0.096452 
81  0.095610  0.054524  -0.064516  0.091316  0.012440  0.098411 
82  0.096043  0.051887  -0.068011  0.088630  0.020129  0.099504 
83  0.096452  0.049199  -0.071357  0.085597  0.027695  0.099724 
84  0.096838  0.046463  -0.074545  0.082229  0.035092  0.099066 
85  0.097200  0.043681  -0.077570  0.078541  0.042274  0.097539 
86  0.097539  0.040857  -0.080424  0.074545  0.049199  0.095154 
87  0.097853  0.037993  -0.083102  0.070258  0.055823  0.091933 
88  0.098144  0.035092  -0.085597  0.065697  0.062107  0.087903 
89  0.098411  0.032156  -0.087903  0.060879  0.068011  0.083102 
90  0.098653  0.029189  -0.090017  0.055823  0.073500  0.077570 
91  0.098872  0.026194  -0.091933  0.050549  0.078541  0.071357 
92  0.099066  0.023173  -0.093646  0.045077  0.083102  0.064516 
93  0.099237  0.020129  -0.095154  0.039430  0.087156  0.057108 
94  0.099383  0.017066  -0.096452  0.033628  0.090678  0.049199 
95  0.099504  0.013986  -0.097539  0.027695  0.093646  0.040857 
96  0.099602  0.010892  -0.098411  0.021653  0.096043  0.032156 
97  0.099675  0.007788  -0.099066  0.015527  0.097853  0.023173 
98  0.099724  0.004676  -0.099504  0.009341  0.099066  0.013986 
99  0.099748  0.001559  -0.099724  0.003118  0.099675  0.004676 
100  0.099748  -0.001559  -0.099724  -0.003118  0.099675  -0.004676 
101  0.099724  -0.004676  -0.099504  -0.009341  0.099066  -0.013986 
102  0.099675  -0.007788  -0.099066  -0.015527  0.097853  -0.023173 
103  0.099602  -0.010892  -0.098411  -0.021653  0.096043  -0.032156 
104  0.099504  -0.013986  -0.097539  -0.027695  0.093646  -0.040857 
105  0.099383  -0.017066  -0.096452  -0.033628  0.090678  -0.049199 
106  0.099237  -0.020129  -0.095154  -0.039430  0.087156  -0.057108 
107  0.099066  -0.023173  -0.093646  -0.045077  0.083102  -0.064516 
108  0.098872  -0.026194  -0.091933  -0.050549  0.078541  -0.071357 
109  0.098653  -0.029189  -0.090017  -0.055823  0.073500  -0.077570 
110  0.098411  -0.032156  -0.087903  -0.060879  0.068011  -0.083102 
111  0.098144  -0.035092  -0.085597  -0.065697  0.062107  -0.087903 
112  0.097853  -0.037993  -0.083102  -0.070258  0.055823  -0.091933 
113  0.097539  -0.040857  -0.080424  -0.074545  0.049199  -0.095154 
114  0.097200  -0.043681  -0.077570  -0.078541  0.042274  -0.097539 
115  0.096838  -0.046463  -0.074545  -0.082229  0.035092  -0.099066 
116  0.096452  -0.049199  -0.071357  -0.085597  0.027695  -0.099724 
117  0.096043  -0.051887  -0.068011  -0.088630  0.020129  -0.099504 
118  0.095610  -0.054524  -0.064516  -0.091316  0.012440  -0.098411 
119  0.095154  -0.057108  -0.060879  -0.093646  0.004676  -0.096452 
120  0.094674  -0.059637  -0.057108  -0.095610  -0.003118  -0.093646 
121  0.094172  -0.062107  -0.053212  -0.097200  -0.010892  -0.090017 
122  0.093646  -0.064516  -0.049199  -0.098411  -0.018600  -0.085597 
123  0.093098  -0.066862  -0.045077  -0.099237  -0.026194  -0.080424 
124  0.092526  -0.069143  -0.040857  -0.099675  -0.033628  -0.074545 
125  0.091933  -0.071357  -0.036547  -0.099724  -0.040857  -0.068011 
126  0.091316  -0.073500  -0.032156  -0.099383  -0.047837  -0.060879 
127  0.090678  -0.075572  -0.027695  -0.098653  -0.054524  -0.053212 
128  0.090017  -0.077570  -0.023173  -0.097539  -0.060879  -0.045077 
129  0.089334  -0.079492  -0.018600  -0.096043  -0.066862  -0.036547 
130  0.088630  -0.081337  -0.013986  -0.094172  -0.072437  -0.027695 
131  0.087903  -0.083102  -0.009341  -0.091933  -0.077570  -0.018600 
132  0.087156  -0.084786  -0.004676  -0.089334  -0.082229  -0.009341 
133  0.086387  -0.086387  0.000000  -0.086387  -0.086387  -0.000000 
134  0.085597  -0.087903  0.004676  -0.083102  -0.090017  0.009341 
135  0.084786  -0.089334  0.009341  -0.079492  -0.093098  0.018600 
136  0.083954  -0.090678  0.013986  -0.075572  -0.095610  0.027695 
137  0.083102  -0.091933  0.018600  -0.071357  -0.097539  0.036547 
138  0.082229  -0.093098  0.023173  -0.066862  -0.098872  0.045077 
139  0.081337  -0.094172  0.027695  -0.062107  -0.099602  0.053212 
140  0.080424  -0.095154  0.032156  -0.057108  -0.099724  0.060879 
141  0.079492  -0.096043  0.036547  -0.051887  -0.099237  0.068011 
142  0.078541  -0.096838  0.040857  -0.046463  -0.098144  0.074545 
143  0.077570  -0.097539  0.045077  -0.040857  -0.096452  0.080424 
144  0.076580  -0.098144  0.049199  -0.035092  -0.094172  0.085597 
145  0.075572  -0.098653  0.053212  -0.029189  -0.091316  0.090017 
146  0.074545  -0.099066  0.057108  -0.023173  -0.087903  0.093646 
147  0.073500  -0.099383  0.060879  -0.017066  -0.083954  0.096452 
148  0.072437  -0.099602  0.064516  -0.010892  -0.079492  0.098411 
149  0.071357  -0.099724  0.068011  -0.004676  -0.074545  0.099504 
150  0.070258  -0.099748  0.071357  0.001559  -0.069143  0.099724 
151  0.069143  -0.099675  0.074545  0.007788  -0.063319  0.099066 
152  0.068011  -0.099504  0.077570  0.013986  -0.057108  0.097539 
153  0.066862  -0.099237  0.080424  0.020129  -0.050549  0.095154 
154  0.065697  -0.098872  0.083102  0.026194  -0.043681  0.091933 
155  0.064516  -0.098411  0.085597  0.032156  -0.036547  0.087903 
156  0.063319  -0.097853  0.087903  0.037993  -0.029189  0.083102 
157  0.062107  -0.097200  0.090017  0.043681  -0.021653  0.077570 
158  0.060879  -0.096452  0.091933  0.049199  -0.013986  0.071357 
159  0.059637  -0.095610  0.093646  0.054524  -0.006232  0.064516 
160  0.058380  -0.094674  0.095154  0.059637  0.001559  0.057108 
161  0.057108  -0.093646  0.096452  0.064516  0.009341  0.049199 
162  0.055823  -0.092526  0.097539  0.069143  0.017066  0.040857 
163  0.054524  -0.091316  0.098411  0.073500  0.024686  0.032156 
164  0.053212  -0.090017  0.099066  0.077570  0.032156  0.023173 
165  0.051887  -0.088630  0.099504  0.081337  0.039430  0.013986 
166  0.050549  -0.087156  0.099724  0.084786  0.046463  0.004676 
167  0.049199  -0.085597  0.099724  0.087903  0.053212  -0.004676 
168  0.047837  -0.083954  0.099504  0.090678  0.059637  -0.013986 
169  0.046463  -0.082229  0.099066  0.093098  0.065697  -0.023173 
170  0.045077  -0.080424  0.098411  0.095154  0.071357  -0.032156 
171  0.043681  -0.078541  0.097539  0.096838  0.076580  -0.040857 
172  0.042274  -0.076580  0.096452  0.098144  0.081337  -0.049199 
173  0.040857  -0.074545  0.095154  0.099066  0.085597  -0.057108 
174  0.039430  -0.072437  0.093646  0.099602  0.089334  -0.064516 
175  0.037993  -0.070258  0.091933  0.099748  0.092526  -0.071357 
176  0.036547  -0.068011  0.090017  0.099504  0.095154  -0.077570 
177  0.035092  -0.065697  0.087903  0.098872  0.097200  -0.083102 
178  0.033628  -0.063319  0.085597  0.097853  0.098653  -0.087903 
179  0.032156  -0.060879  0.083102  0.096452  0.099504  -0.091933 
180  0.030676  -0.058380  0.080424  0.094674  0.099748  -0.095154 
181  0.029189  -0.055823  0.077570  0.092526  0.099383  -0.097539 
182  0.027695  -0.053212  0.074545  0.090017  0.098411  -0.099066 
183  0.026194  -0.050549  0.071357  0.087156  0.096838  -0.099724 
184  0.024686  -0.047837  0.068011  0.083954  0.094674  -0.099504 
185  0.023173  -0.045077  0.064516  0.080424  0.091933  -0.098411 
186  0.021653  -0.042274  0.060879  0.076580  0.088630  -0.096452 
187  0.020129  -0.039430  0.057108  0.072437  0.084786  -0.093646 
188  0.018600  -0.036547  0.053212  0.068011  0.080424  -0.090017 
189  0.017066  -0.033628  0.049199  0.063319  0.075572  -0.085597 
190  0.015527  -0.030676  0.045077  0.058380  0.070258  -0.080424 
191  0.013986  -0.027695  0.040857  0.053212  0.064516  -0.074545 
192  0.012440  -0.024686  0.036547  0.047837  0.058380  -0.068011 
193  0.010892  -0.021653  0.032156  0.042274  0.051887  -0.060879 
194  0.009341  -0.018600  0.027695  0.036547  0.045077  -0.053212 
195  0.007788  -0.015527  0.023173  0.030676  0.037993  -0.045077 
196  0.006232  -0.012440  0.018600  0.024686  0.030676  -0.036547 
197  0.004676  -0.009341  0.013986  0.018600  0.023173  -0.027695 
198  0.003118  -0.006232  0.009341  0.012440  0.015527  -0.018600 
199  0.001559  -0.003118  0.004676  0.006232  0.007788  -0.009341 
